commune,organisme,email,adresse_mairie,code_postal,ville,url
Gaillefontaine,Mairie - Gaillefontaine,mairie.gaillefontaine@wanadoo.fr,Place de la Mairie,76870,Gaillefontaine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a47deb6e-6baa-47cb-abd6-24433e489679
Gainneville,Mairie - Gainneville,accueil@gainneville.fr,Place du 8-Mai-1945,76700,Gainneville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/09ae54f2-30f3-4392-abbf-aae5961404af
Gancourt-Saint-Étienne,Mairie - Gancourt-Saint-Étienne,mairie.gancourt@wanadoo.fr,1 rue Principale,76220,Gancourt-Saint-Étienne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d1f873cd-b718-449d-bb61-973cf96a6e54
Ganzeville,Mairie - Ganzeville,mairie.ganzeville298@orange.fr,2 rue Fernand-Féron,76400,Ganzeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/be60b9da-61c3-4cba-99c3-f8340268e7e5
Gerponville,Mairie - Gerponville,mairie.gerponville@wanadoo.fr,1 rue de la Mairie,76540,Gerponville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c6a95e36-da4e-4f33-990d-95196abaf0d9
Gerville,Mairie - Gerville,contact@mairiedegerville.fr,3 rue de la Liberté,76790,Gerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/73f63262-085b-4085-86ee-5d759b04d5c7
Goderville,Mairie - Goderville,accueil@goderville.com,2 place Célestin-Bellet,76110,Goderville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fc46be1a-e987-4f3b-a937-8838b8993513
Gommerville,Mairie - Gommerville,mairiegommerville2@wanadoo.fr,85 rue Hocquart-de-Turtot,76430,Gommerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6f7f5503-4832-4c52-9691-b380424ff6fc
Gonfreville-Caillot,Mairie - Gonfreville-Caillot,mairie.gonfrevillecaillot@orange.fr,66 route de Goderville,76110,Gonfreville-Caillot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b64ea608-6c88-434f-b7fb-2715028c0845
Gonfreville-l'Orcher,Mairie - Gonfreville-l'Orcher,contact@gonfreville-l-orcher.fr,Place Jean-Jaurès,76700,Gonfreville-l'Orcher,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9b5ab543-b779-424b-857a-3e4d719a22e8
Gonnetot,Mairie - Gonnetot,commune-de-gonnetot@orange.fr,Grande rue,76730,Gonnetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/eb114c15-15ad-4c2d-a753-00143551a616
Gonneville-la-Mallet,Mairie - Gonneville-la-Mallet,commune-gonneville-la-mallet@wanadoo.fr,1 rue de la République,76280,Gonneville-la-Mallet,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9091a11c-b9e7-49d5-84e4-992ac0b62e17
Gonneville-sur-Scie,Mairie - Gonneville-sur-Scie,gonnevillesurscie@orange.fr,100 rue de la Mairie,76590,Gonneville-sur-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d6fad103-43dc-4d57-9644-3ce8c80ea200
Gonzeville,Mairie - Gonzeville,mairie-gonzeville@wanadoo.fr,576 rue du Calvaire,76560,Gonzeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8bdc3288-7b72-4521-8523-0d9abff1ff89
Goupillières,Mairie - Goupillières,mairie-sg.goupillieres@wanadoo.fr,140 route de Cléres,76570,Goupillières,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/76d3ff4b-2bdc-4508-85c4-df290994d24c
Gournay-en-Bray,Mairie - Gournay-en-Bray,accueil@gournay-en-bray.fr,7 rue Legrand-Baudu,76220,Gournay-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5d887dfa-4f1f-43f4-982e-b4f325ef8c82
Gouy,Mairie - Gouy,secretariat@gouy.fr,600 rue des Canadiens,76520,Gouy,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1e88aedb-c4e9-4af2-8862-9859141df34a
Graimbouville,Mairie - Graimbouville,secretariat@graimbouville.fr,90 route d'Etainhus,76430,Graimbouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c841bbea-19f6-46b8-bc9c-698096cef409
Grainville-Ymauville,Mairie - Grainville-Ymauville,mairie.grainville.ymauville@wanadoo.fr,1 place de la Mairie,76110,Grainville-Ymauville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/252501e1-a2f5-4b8c-96a1-4fe6a58ccf02
Grainville-la-Teinturière,Mairie - Grainville-la-Teinturière,grainville.mairie@wanadoo.fr,18 rue de l'Église,76450,Grainville-la-Teinturière,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5fd1fe4a-8278-45b4-840e-3b86b2d0f69c
Grainville-sur-Ry,Mairie - Grainville-sur-Ry,commune-de-grainville-sur-ry@orange.fr,275 rue du Bois-Aubry,76116,Grainville-sur-Ry,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b9a84d9e-8658-402b-b04f-5603b887debe
Grand-Camp,Mairie - Grand-Camp,mairie@grandcamp76.fr,1 rue des Écoles,76170,Grand-Camp,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5426d5af-bb6b-403e-91fa-e39fa629f36f
Grand-Couronne,Mairie - Grand-Couronne,service.communication@ville-grandcouronne.fr,Place Jean-Salen,76530,Grand-Couronne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1d3fe561-766a-4857-bc58-9d405d51a388
Grandcourt,Mairie - Grandcourt,grandcourt.mairie@wanadoo.fr,27 place du Maréchal-Leclerc,76660,Grandcourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/74e96540-9501-4005-9206-86c95768a448
Graval,Mairie - Graval,mairie-graval@wanadoo.fr,1 place André-Thuillier,76270,Graval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ac895567-e2f1-4638-b152-28a44ac545bb
Greuville,Mairie - Greuville,mairie-sg.greuville@wanadoo.fr,1 place des Sorciers,76810,Greuville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d3e6b772-6c32-41c2-a825-ac120257799c
Grigneuseville,Mairie - Grigneuseville,mairie.grigneuseville@wanadoo.fr,Rue de l'Église,76850,Grigneuseville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f48c9f1f-f185-4acc-9d00-a7713cc2939e
Gruchet-Saint-Siméon,Mairie - Gruchet-Saint-Siméon,contact@gruchetstsimeon.fr,1032 rue Abbé-Martin,76810,Gruchet-Saint-Siméon,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/990cea99-87e3-49a4-b6a7-842d815ca97b
Gruchet-le-Valasse,Mairie - Gruchet-le-Valasse,mairie@gruchet.fr,Rue du Docteur-Gernez,76210,Gruchet-le-Valasse,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7fe54828-fcbf-4d10-adad-140cea24d21a
Grugny,Mairie - Grugny,mairie-de-grugny@wanadoo.fr,40 rue de la République,76690,Grugny,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9c6b7801-6ab4-401c-9137-1ff61467c4dd
Grumesnil,Mairie - Grumesnil,mairie.grumesnil@wanadoo.fr,8 rue de la Libération,76440,Grumesnil,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e2932848-ee85-4ece-986f-d61fb47e1220
Grèges,Mairie - Grèges,mairie-sg.greges@wanadoo.fr,Grande rue,76370,Grèges,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/dbdb89d5-73a6-4a04-a738-7b58fd8cf3fb
Grémonville,Mairie - Grémonville,mairie-sg.gremonville@wanadoo.fr,165 route de Rouen,76970,Grémonville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7133e0f5-0cf9-433c-93ec-f75d1e6b4944
Guerville,Mairie - Guerville,mairie.de.guerville.76@wanadoo.fr,5 rue des Alliés,76340,Guerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/10b0905b-d6fd-492f-9a40-bdae2807f3cf
Gueures,Mairie - Gueures,mairie-de-gueures@wanadoo.fr,56 rue de la Vallée,76730,Gueures,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a79d9a4e-d36a-45ad-87aa-a2d495404578
Gueutteville,Mairie - Gueutteville,mairiegueutteville@wanadoo.fr,Place des Deux-Ifs,76890,Gueutteville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/23dbd4c0-0f40-4ac6-bcce-0b77a4cb6777
Gueutteville-les-Grès,Mairie - Gueutteville-les-Grès,mairie.gueutteville-les-gres@wanadoo.fr,295 rue de la Fonderie,76460,Gueutteville-les-Grès,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/eaa7f21d-4613-457c-80db-e9b79bda7051
Harcanville,Mairie - Harcanville,mairieharcanville@wanadoo.fr,1 rue de l'Église,76560,Harcanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/41716aeb-5d8e-4e1b-a489-eb53ef2975b1
Harfleur,Mairie - Harfleur,mairie@harfleur.fr,55 rue de la République,76700,Harfleur,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8c464127-16d2-47ec-af4c-0af1d7955673
Hattenville,Mairie - Hattenville,mairie.hattenville@wanadoo.fr,Résidence de l'Ancien-Presbytère,76640,Hattenville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f83f9721-227c-462c-8322-d9a927e346cc
Haucourt,Mairie - Haucourt,mairie-sg.haucourt@orange.fr,Impasse de l'Église,76440,Haucourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2b143550-a5f5-48af-bded-33957ff36689
Haudricourt,Mairie - Haudricourt,,14 route de l'Église,76390,Haudricourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ebc8f07e-188c-4731-976b-bda9782a8eab
Haussez,Mairie - Haussez,mairie-sg.haussez@orange.fr,Rue des Moissonneurs,76440,Haussez,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d2a27229-c61d-409e-9083-b607d246d8b6
Hautot-Saint-Sulpice,Mairie - Hautot-Saint-Sulpice,mairiehautotsaintsulpice@wanadoo.fr,210 route de Doudeville,76190,Hautot-Saint-Sulpice,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5874e886-6ff5-42c7-b9e9-09ad46a2d705
Hautot-l'Auvray,Mairie - Hautot-l'Auvray,hautot-lauvray@wanadoo.fr,1 place de l'Église,76450,Hautot-l'Auvray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/61951ed5-d0a7-40b0-b160-e90ed619f4d8
Hautot-le-Vatois,Mairie - Hautot-le-Vatois,mairie@hautot-le-vatois.fr,2 route du Village-Fleuri,76190,Hautot-le-Vatois,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2cbd5f28-e58f-4df4-bf78-1ebc5510b2ff
Hautot-sur-Mer,Mairie - Hautot-sur-Mer,mairie@hautot-sur-mer.fr,187 rue de la Mairie,76550,Hautot-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0f640fcc-57b0-4417-90c6-b30fbe3968ad
Hautot-sur-Seine,Mairie - Hautot-sur-Seine,mairie@hautot-sur-seine.fr,Place Poullard,76113,Hautot-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c6a4bea5-c62b-4036-8d37-7dd8f882dbf7
Hermanville,Mairie - Hermanville,commune.hermaville@wanadoo.fr,37 route de la Vienne,76730,Hermanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8dba537f-da56-4582-88dd-4698d31f8510
Hermeville,Mairie - Hermeville,mairie-hermeville@wanadoo.fr,346 route du Village,76280,Hermeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7dcf33a4-d62d-4196-a692-8bdd07b6169f
Heugleville-sur-Scie,Mairie - Heugleville-sur-Scie,commune.heugleville1@orange.fr,1015 rue de l'Ancien-Presbytère,76720,Heugleville-sur-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/96a343ba-a7a1-41f0-b082-e6e211bd787f
Heuqueville,Mairie - Heuqueville,mairie@heuqueville.fr,85 rue du Manoir,76280,Heuqueville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8657ba08-b339-495b-9fde-e60d3d7e391a
Heurteauville,Mairie - Heurteauville,mairiedeheurteauville@wanadoo.fr,782 rue du Village,76940,Heurteauville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cea62755-c359-4f94-a985-d0952f56c156
Hodeng-Hodenger,Mairie - Hodeng-Hodenger,mairie.hodeng-hodenger@orange.fr,26 route Principale,76780,Hodeng-Hodenger,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/aef2e736-e64d-4841-900f-088062aef73b
Hodeng-au-Bosc,Mairie - Hodeng-au-Bosc,hodeng-au-bosc@wanadoo.fr,8 rue de l'Église,76340,Hodeng-au-Bosc,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/eb0a4948-7f26-4fc5-b187-a6cb46de5df7
Houdetot,Mairie - Houdetot,mairie-sg-houdetot@wanadoo.fr,4 au Bout-de-la-Rue-aux-Chiens,76740,Houdetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/28ed9495-7a00-4821-b155-ab96634e6a88
Houppeville,Mairie - Houppeville,mairie@houppeville.fr,Rue Jean-Jaurès,76770,Houppeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4b8ca360-b1ba-429f-b9dc-ed26ded5a104
Houquetot,Mairie - Houquetot,mairiehouquetot@orange.fr,120 Grand'rue,76110,Houquetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/43618f29-ea94-4305-a78d-1be93dced5e5
Hugleville-en-Caux,Mairie - Hugleville-en-Caux,mairie.hugleville@wanadoo.fr,350 le Bourg,76570,Hugleville-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/02652fe9-83e3-4652-a79c-a5cebeca20ec
Héberville,Mairie - Héberville,mairieheberville@wanadoo.fr,1 bis rue de la Plaine,76740,Héberville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a13c285e-595c-453b-9cf7-816a96468f34
Hénouville,Mairie - Hénouville,mairie@henouville.fr,194 route de la Mairie,76840,Hénouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c077a8d0-ee71-4d30-b579-d057938523d0
Héricourt-en-Caux,Mairie - Héricourt-en-Caux,mairie.hericourt.en.caux@wanadoo.fr,1 place de la Mairie,76560,Héricourt-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5821605e-a3af-40bf-b03b-7376292c68ed
Héronchelles,Mairie - Héronchelles,mairie-heronchelles@wanadoo.fr,19 rue de l'Église,76750,Héronchelles,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c5dccf50-3fb2-4657-a383-fb2176f7cd95
Illois,Mairie - Illois,mairie.illois@wanadoo.fr,15 rue de l'Église,76390,Illois,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8931cc45-9407-4827-b562-5dee0df103fb
Imbleville,Mairie - Imbleville,mairie.imbleville@wanadoo.fr,1200 route Vallée-de-la-Saane,76890,Imbleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f726b800-932c-49e2-9496-1cc42249e3c9
Incheville,Mairie - Incheville,mairie@incheville.fr,1 rue Jean-Moulin,76117,Incheville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1ed949de-1a66-4b0e-ae82-808afa5856c7
Ingouville,Mairie - Ingouville,mairie.ingouville@wanadoo.fr,19 Grande rue,76460,Ingouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f0190af9-6709-420e-aad2-b2ad3e3798a9
Isneauville,Mairie - Isneauville,contact@ville-isneauville.fr,Place de l'Église,76230,Isneauville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d0885b4a-adc2-439a-acd1-19091561096b
Jumièges,Mairie - Jumièges,mairie@jumieges.fr,61 place de la Mairie,76480,Jumièges,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1036c27b-a2b6-4333-9651-5e718d523400
La Bellière,Mairie - La Bellière,la-belliere.mairie@wanadoo.fr,7 route des Deux-Ponts,76440,La Bellière,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cf0ea61c-d4d3-404c-8308-30854d3deb94
La Bouille,Mairie - La Bouille,labouille.mairie@orange.fr,1 rue de la République,76530,La Bouille,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d05671c0-bd65-4ca2-b8a2-993d91503b7e
La Cerlangue,Mairie - La Cerlangue,mairie@lacerlangue.fr,2 route de Saint-Romain,76430,La Cerlangue,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/58b0d511-5a9d-498d-a146-5f80940e5729
La Chapelle-Saint-Ouen,Mairie - La Chapelle-Saint-Ouen,mairie-la-chapelle-st-ouen@orange.fr,35 le Centre,76780,La Chapelle-Saint-Ouen,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ac5f5ccb-29bf-498a-8974-460a3c3a852a
La Chapelle-du-Bourgay,Mairie - La Chapelle-du-Bourgay,mairie.chapelledubourgay@orange.fr,1 place de la Mairie,76590,La Chapelle-du-Bourgay,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/bf482fda-998d-419e-9618-d744cb093072
La Chapelle-sur-Dun,Mairie - La Chapelle-sur-Dun,lachapellesurdun@wanadoo.fr,151 rue de la Mairie,76740,La Chapelle-sur-Dun,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/787cba94-3c75-48c6-9ac5-1f20cd2a6ea4
La Chaussée,Mairie - La Chaussée,mairie@communedelachaussee76.fr,488 rue de Rotomagus,76590,La Chaussée,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f2902602-3e35-48e1-9f8b-928300bce95f
La Crique,Mairie - La Crique,mairie.lacrique@wanadoo.fr,344 avenue de la Hêtraie,76850,La Crique,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e828bd9d-d54a-42db-b1b4-9e413a50e634
La Ferté-Saint-Samson,Mairie - La Ferté-Saint-Samson,mairie@lafertestsamson.fr,5 place de la Mairie,76440,La Ferté-Saint-Samson,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/17184536-2a68-43e4-a98e-7c69fb5a1d15
La Feuillie,Mairie - La Feuillie,mairie.la.feuillie@wanadoo.fr,19 rue du Centre,76220,La Feuillie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d03616ea-8198-49c2-8340-909958ddff89
La Fontelaye,Mairie - La Fontelaye,lafontelaye@wanadoo.fr,635 rue du Château,76890,La Fontelaye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/df94b41a-378c-4061-8246-e59c2ce3cfa4
La Frénaye,Mairie - La Frénaye,accueil@lafrenaye.fr,39 rue Félix-Faure,76170,La Frénaye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e8326ac9-891e-4619-b717-fa4fc9ff7dbd
La Gaillarde,Mairie - La Gaillarde,mairie.lagaillarde@wanadoo.fr,19 route de la Mer,76740,La Gaillarde,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ed0cb2f5-879a-47ad-9902-642dedcbce9d
La Hallotière,Mairie - La Hallotière,mairie-lahallotiere@orange.fr,495 rue Eugène-Bisson,76780,La Hallotière,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/16410540-67a2-466e-b824-27ef52247627
La Haye,Mairie - La Haye,infos@mairie-la-haye.fr,30 route de Morville,76780,La Haye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/31b401e6-5082-44f7-b63c-44ede92a6f91
La Houssaye-Béranger,Mairie - La Houssaye-Béranger,mairie@lahoussayeberanger.fr,Place André-Martin,76690,La Houssaye-Béranger,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/735d63cd-00f4-4ae3-915b-28061464ac79
La Londe,Mairie - La Londe,administration@mairielalonde.fr,Place de l'Ourail,76500,La Londe,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c3e32e7e-d1e4-49c5-b9be-3ff438093125
La Neuville-Chant-d'Oisel,Mairie - La Neuville-Chant-d'Oisel,mairie.neuville@wanadoo.fr,2167 rue des Andelys,76520,La Neuville-Chant-d'Oisel,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2e784a4b-a258-49e4-8345-bab1640c8cd6
La Poterie-Cap-d'Antifer,Mairie - La Poterie-Cap-d'Antifer,mairie.la.poterie@wanadoo.fr,2 place de la Mairie,76280,La Poterie-Cap-d'Antifer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e843aab2-376a-474f-a76c-f53acfe77d3a
La Remuée,Mairie - La Remuée,mairie@laremuee.com,rue des Grives,76430,La Remuée,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c14968c0-e975-44b2-aa6b-ad805eae7029
La Rue-Saint-Pierre,Mairie - La Rue-Saint-Pierre,mairie@larsp76.fr,1083 route de Cailly,76690,La Rue-Saint-Pierre,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/bfc850e7-195b-484d-ad4a-44adf6e14436
La Trinité-du-Mont,Mairie - La Trinité-du-Mont,mairie-la-trinite-du-mont@wanadoo.fr,Rue Jules-Cantais,76170,La Trinité-du-Mont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fea1dd64-417f-4f51-8675-d741dea70994
La Vaupalière,Mairie - La Vaupalière,mairie.la-vaupaliere@orange.fr,Place Pierre-Bérégovoy,76150,La Vaupalière,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/67224734-d1cf-4569-8ea7-b87ba5ed4b58
La Vieux-Rue,Mairie - La Vieux-Rue,,Place de l'Église,76160,La Vieux-Rue,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/25703dd0-9411-47e4-afbe-3d5e1d864133
Lamberville,Mairie - Lamberville,mairie-lamberville@orange.fr,7 route de la Mairie,76730,Lamberville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e2baf265-105e-4dd5-ba5b-71d2e49949a0
Lammerville,Mairie - Lammerville,mairie.lammerville@wanadoo.fr,4 avenue des Canadiens,76730,Lammerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f78ca66e-b32f-4cb9-98f1-df47e2136f58
Landes-Vieilles-et-Neuves,Mairie - Landes-Vieilles-et-Neuves,mairie.landes.76390@gmail.com,Rue de la mairie,76390,Landes-Vieilles-et-Neuves,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/86801535-d2a1-4409-bfb9-615b59c53f84
Lanquetot,Mairie - Lanquetot,mairie.lanquetot@wanadoo.fr,Place de la Mairie,76210,Lanquetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b695d1df-a825-4e9d-ad09-fda7ba1998e1
Le Bocasse,Mairie - Le Bocasse,mairie-du-bocasse@orange.fr,Le Village,76690,Le Bocasse,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c53c5d99-ec2b-4408-a5d0-2fdd7a21da18
Le Bois-Robert,Mairie - Le Bois-Robert,mairie.boisrobert@orange.fr,622 rue de la Varenne,76590,Le Bois-Robert,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5d5cc044-1f9a-4021-85a6-9958dc1eadb5
Le Bourg-Dun,Mairie - Le Bourg-Dun,mairie-bourg-dun@orange.fr,Route de Dieppe,76740,Le Bourg-Dun,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/dd2498f1-97b8-4732-92e4-80307f8ba35d
Le Catelier,Mairie - Le Catelier,mairie.le-catelier@wanadoo.fr,45 rue du Ballon,76590,Le Catelier,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b44abcbe-b91f-4dce-8785-6d96df0d5f72
Le Caule-Sainte-Beuve,Mairie - Le Caule-Sainte-Beuve,mairieducaulesaintebeuve@gmail.com,10 route Abbé-Delforge,76390,Le Caule-Sainte-Beuve,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/90b04c92-089e-4855-a992-abab9691e3ca
Le Grand-Quevilly,Mairie - Le Grand-Quevilly,mairie@grandquevilly.fr,Esplanade Tony-Larue,76123,Le Grand-Quevilly Cedex,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8762e822-0790-43a6-9f2e-ff373af77e78
Le Hanouard,Mairie - Le Hanouard,mairie.le-hanouard@orange.fr,17 rue du Moulin,76450,Le Hanouard,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/94e5d945-0e26-4abd-afff-755d382b61b5
Le Havre,Mairie - Le Havre,contact@lehavre.fr,1517 place de l'Hôtel-de-Ville,76000,Le Havre,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8b2d04d4-c06f-4812-8cf6-230211253242
Le Houlme,Mairie - Le Houlme,contact@ville-lehoulme.fr,7 place des Canadiens,76770,Le Houlme,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/71301a25-9ca5-4fa1-a01a-149b0b4843f7
Le Mesnil-Durdent,Mairie - Le Mesnil-Durdent,mairie@lemesnildurdent.fr,10 rue des Fougères,76460,Le Mesnil-Durdent,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/43af6a8c-05a9-4bb7-9a85-f381de3d1849
Le Mesnil-Esnard,Mairie - Le Mesnil-Esnard,mairie@le-mesnil-esnard.fr,Place du Général-de-Gaulle,76240,Le Mesnil-Esnard,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3c155709-f9d5-4055-9a52-fc4c10381a8f
Le Mesnil-Lieubray,Mairie - Le Mesnil-Lieubray,mairie-mesnil-lieubray@orange.fr,660 route du Village,76780,Le Mesnil-Lieubray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fa372a4e-1568-47ce-b718-f2efdc2203c4
Le Mesnil-Réaume,Mairie - Le Mesnil-Réaume,mairie@mesnil-reaume.fr,12 rue René-Delcourt,76260,Le Mesnil-Réaume,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b2e15755-70cc-4701-9665-93ed36fb6bd9
Le Mesnil-sous-Jumièges,Mairie - Le Mesnil-sous-Jumièges,mairie@mesnilsousjumieges.net,1048 route du Manoir,76480,Le Mesnil-sous-Jumièges,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d8ca95b8-43c0-4f5d-8d72-5fa68bd6a8f5
Le Petit-Quevilly,Mairie - Le Petit-Quevilly,mairie@petit-quevilly.fr,Place Henri-Barbusse,76141,Le Petit-Quevilly Cedex,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d27cbb19-6e7f-4e57-94a7-20dfeb68c415
Le Thil-Riberpré,Mairie - Le Thil-Riberpré,mairie.lethilriberpre@wanadoo.fr,281 rue du Centre,76440,Le Thil-Riberpré,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1c182d26-cc47-4a6f-8b02-06236431e31d
Le Tilleul,Mairie - Le Tilleul,mairie.letilleul@wanadoo.fr,170 rue du Président-Coty,76790,Le Tilleul,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3f6bb165-57c5-4bee-8e48-3ebb882de221
Le Torp-Mesnil,Mairie - Le Torp-Mesnil,mairie-sg.letorpmesnil@wanadoo.fr,325 rue de la Mairie,76560,Le Torp-Mesnil,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/d109a5e5-d1cc-49d4-b012-5371c60c086b
Le Trait,Mairie - Le Trait,guichet.unique@letrait.fr,Place du 11-Novembre,76580,Le Trait,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/cedd3140-4ed9-47ee-966c-0dc2ab341661
Le Tréport,Mairie - Le Tréport,mairie@ville-le-treport.fr,Rue François-Mitterrand,76470,Le Tréport,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8189d696-b56e-427d-9a9f-957f3ce13deb
