commune,organisme,email,adresse_mairie,code_postal,ville,url
La Chapelle Hareng,Mairie - La Chapelle Hareng,mairie.chap.hareng@nordnet.fr,4 rue de l'Église,27230,La Chapelle- Hareng,https://lannuaire.service-public.gouv.fr/normandie/eure/85f12446-18c5-400d-bc6b-5ba1db234a84
La Chapelle-Bayvel,Mairie - La Chapelle-Bayvel,mairielachapellebayvel@wanadoo.fr,10 rue de la Mairie,27260,La Chapelle-Bayvel,https://lannuaire.service-public.gouv.fr/normandie/eure/45559602-296e-44b3-933a-095a99e240a6
La Chapelle-Gauthier,Mairie - La Chapelle-Gauthier,mairiechapellegauthier@orange.fr,1 place des Gauthiers Le Bourg,27270,La Chapelle-Gauthier,https://lannuaire.service-public.gouv.fr/normandie/eure/ae1f3198-558c-49aa-b325-658691a9d543
La Chapelle-Longueville,Mairie - La Chapelle-Longueville,contact@lachapellelongueville.fr,Saint-Just 2 place de l'Église,27950,La Chapelle-Longueville,https://lannuaire.service-public.gouv.fr/normandie/eure/5a5c8b87-6e9b-4c6a-8434-1e9aee1d10b1
La Chapelle-du-Bois-des-Faulx,Mairie - La Chapelle-du-Bois-des-Faulx,lachapelleduboisdesfaulx@orange.fr,7 rue de la Mairie,27930,La Chapelle-du-Bois-des-Faulx,https://lannuaire.service-public.gouv.fr/normandie/eure/4f447581-40f8-49ca-ae6c-b6f07b936312
La Couture-Boussey,Mairie - La Couture-Boussey,contact@lacoutureboussey.fr,2 rue d'Ezy,27750,La Couture-Boussey,https://lannuaire.service-public.gouv.fr/normandie/eure/0e8d6410-4751-4e66-95ba-4e2bc0e506e5
La Croisille,Mairie - La Croisille,commune.lacroisille@gmail.com,8 rue Jean-Louis-Godard,27190,La Croisille,https://lannuaire.service-public.gouv.fr/normandie/eure/3d97739e-043a-4340-a926-3d71cb4e6777
La Ferrière-sur-Risle,Mairie - La Ferrière-sur-Risle,mairie.laferrieresurrisle@wanadoo.fr,Place de la Mairie,27760,La Ferrière-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/446fbb7b-41ab-4f27-ba75-ce3c59807d1d
La Forêt-du-Parc,Mairie - La Forêt-du-Parc,mairie.laforetduparc@wanadoo.fr,4 route de Saint-André,27220,La Forêt-du-Parc,https://lannuaire.service-public.gouv.fr/normandie/eure/31471f52-095f-4892-b64d-5f78d5c28a9b
La Goulafrière,Mairie - La Goulafrière,mairie.lagoulafriere@orange.fr,Place de la Mairie,27390,La Goulafrière,https://lannuaire.service-public.gouv.fr/normandie/eure/6e353912-3a51-48f2-ae4b-fe90e27f6376
La Harengère,Mairie - La Harengère,mairie-la-harengere@wanadoo.fr,8 rue de la Mairie,27370,La Harengère,https://lannuaire.service-public.gouv.fr/normandie/eure/ae18cf51-740d-44b8-bd69-2f04ab218c31
La Haye-Aubrée,Mairie - La Haye-Aubrée,lahayeaubree@wanadoo.fr,27 route de la Croix-Saint-Paul,27350,La Haye-Aubrée,https://lannuaire.service-public.gouv.fr/normandie/eure/2b9feef3-d7f2-40d4-95ee-24aacedd6914
La Haye-Malherbe,Mairie - La Haye-Malherbe,mairie.lhm@free.fr,Place de la Mairie,27400,La Haye-Malherbe,https://lannuaire.service-public.gouv.fr/normandie/eure/98e9438c-feb8-4145-9236-1df75388e4d0
La Haye-Saint-Sylvestre,Mairie - La Haye-Saint-Sylvestre,mairiela.haye.saint.sylvestre@wanadoo.fr,43 place de la Mairie,27330,La Haye-Saint-Sylvestre,https://lannuaire.service-public.gouv.fr/normandie/eure/34a8086c-44be-451e-869d-2a59803c889f
La Haye-de-Calleville,Mairie - La Haye-de-Calleville,mairie.hayedecalleville@orange.fr,16 rue des Canadiens,27800,La Haye-de-Calleville,https://lannuaire.service-public.gouv.fr/normandie/eure/8495d53e-7d8a-4a7a-afb7-44c50e519027
La Haye-de-Routot,Mairie - La Haye-de-Routot,mairiehayeroutot@gmail.com,81 rue des Broches,27350,La Haye-de-Routot,https://lannuaire.service-public.gouv.fr/normandie/eure/b9adfb26-71ce-4dca-92af-a0912af63095
La Haye-du-Theil,Mairie - La Haye-du-Theil,mairiedelahayedutheil@wanadoo.fr,18 route de Brionne,27370,La-Haye-du-Theil,https://lannuaire.service-public.gouv.fr/normandie/eure/de37395d-266d-4186-82af-b51cae50eb11
La Haye-le-Comte,Mairie - La Haye-le-Comte,mairie-hayelecomte@wanadoo.fr,"5, allée François-Langlois",27400,La Haye-le-Comte,https://lannuaire.service-public.gouv.fr/normandie/eure/8e9011d6-a564-4b3a-9d89-93060f185b9c
La Heunière,Mairie - La Heunière,mairie-la-heuniere@orange.fr,Rue du Vieux-Puits,27950,La Heunière,https://lannuaire.service-public.gouv.fr/normandie/eure/a697717e-51f9-4b22-b4a9-8d522dec738e
La Houssaye,Mairie - La Houssaye,mairie.lahoussaye@orange.fr,Route de Romilly,27410,La Houssaye,https://lannuaire.service-public.gouv.fr/normandie/eure/ffc1b6cf-7319-4f9f-88b7-77cfa39657f0
La Lande-Saint-Léger,Mairie - La Lande-Saint-Léger,mairie.lalandestleger@orange.fr,10 chemin de l'Église,27210,La Lande-Saint-Léger,https://lannuaire.service-public.gouv.fr/normandie/eure/c892936a-98a3-4146-81c2-aba09276563e
La Madeleine-de-Nonancourt,Mairie - La Madeleine-de-Nonancourt,mairie@madeleinedenonancourt.fr,1 rue de la Mairie,27320,La Madeleine-de-Nonancourt,https://lannuaire.service-public.gouv.fr/normandie/eure/e0849f65-6918-417c-aa62-18456e83b88d
La Neuve-Grange,Mairie - La Neuve-Grange,mairie@laneuvegrange.fr,13 rue des Tilleuls,27150,La Neuve-Grange,https://lannuaire.service-public.gouv.fr/normandie/eure/08ec8392-9550-4a1c-bb76-42c8b80f7bb8
La Neuve-Lyre,Mairie - La Neuve-Lyre,mairie.la-neuve-lyre@wanadoo.fr,6 rue Loiziel,27330,La Neuve-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/bddde6c4-b6b5-4606-a7e9-6bd9a1465477
La Neuville-du-Bosc,Mairie - La Neuville-du-Bosc,mairie.laneuvilledubosc@orange.fr,38 route du Bec-Hellouin,27890,La Neuville-du-Bosc,https://lannuaire.service-public.gouv.fr/normandie/eure/4ef182c0-1565-4bba-be07-2eead0e613ac
La Noë-Poulain,Mairie - La Noë-Poulain,commune-la-noe-poulain@orange.fr,Route départementale 810,27560,La Noë-Poulain,https://lannuaire.service-public.gouv.fr/normandie/eure/5eaf8f7b-e937-46d9-88fc-c725734b1f21
La Poterie-Mathieu,Mairie - La Poterie-Mathieu,m.la-poterie-mathieu@laposte.net,Route départementale 810,27560,La Poterie-Mathieu,https://lannuaire.service-public.gouv.fr/normandie/eure/87cfc7f5-dcf6-442b-adf9-68db258ab4b1
La Pyle,Mairie - La Pyle,commune-la-pyle@orange.fr,Route d'Anfreville,27370,La Pyle,https://lannuaire.service-public.gouv.fr/normandie/eure/ee2083de-638f-4631-b3d7-148e21f20d78
La Roquette,Mairie - La Roquette,mairielaroquette27@wanadoo.fr,Place Marie-Madeleine-Duval,27700,La Roquette,https://lannuaire.service-public.gouv.fr/normandie/eure/481b3ad7-4c65-4584-8261-660b5b2d80e2
La Saussaye,Mairie - La Saussaye,contact@lasaussaye.fr,4 place du Cloître,27370,La Saussaye,https://lannuaire.service-public.gouv.fr/normandie/eure/6d90f3c2-ef21-45c4-aa9e-749bd0d598b4
La Trinité,Mairie - La Trinité,mairie-de-la.trinite@akeonet.com,6 rue Philomène-Leveau,27930,La Trinité,https://lannuaire.service-public.gouv.fr/normandie/eure/1a64d923-234b-49ad-98e8-871abd345dc1
La Trinité-de-Réville,Mairie - La Trinité-de-Réville,mairie.latrinitedereville.27@wanadoo.fr,Place de la Mairie,27270,La Trinité-de-Réville,https://lannuaire.service-public.gouv.fr/normandie/eure/ffda2b21-66b9-45f5-a0ec-096a3e3b1cb1
La Trinité-de-Thouberville,Mairie - La Trinité-de-Thouberville,mairie.trinite.thoub@wanadoo.fr,5 rue de la Mairie,27310,La Trinité-de-Thouberville,https://lannuaire.service-public.gouv.fr/normandie/eure/506ef935-ebaa-4d98-bfa0-6e13c8eab3bb
La Vacherie,Mairie - La Vacherie,mairie.vacherie@gmail.com,3 bis rue de la Mairie Hameau de Verdun,27400,La Vacherie,https://lannuaire.service-public.gouv.fr/normandie/eure/9a51f808-d698-4bce-8595-d054b5623e6e
La Vieille-Lyre,Mairie - La Vieille-Lyre,mairie.vieillelyre@orange.fr,3 rue Saint-Pierre,27330,La Vieille-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/3161ed6b-c97f-45c2-a528-b8bf7b616428
Launay,Mairie - Launay,mairie.launay@orange.fr,18 rue de l'Église,27470,Launay,https://lannuaire.service-public.gouv.fr/normandie/eure/1870f37a-cca6-48b7-a62a-9ad30b0ad6b3
Le Bec-Hellouin,Mairie - Le Bec-Hellouin,mairie-lebechellouin@orange.fr,3 rue Pierre-Mendès-France,27800,Le Bec-Hellouin,https://lannuaire.service-public.gouv.fr/normandie/eure/9c12e607-1f16-42bc-9faf-8432b2b92884
Le Bec-Thomas,Mairie - Le Bec-Thomas,mairie.lebec-thomas@orange.fr,12 rue de la Mairie,27370,Le Bec-Thomas,https://lannuaire.service-public.gouv.fr/normandie/eure/b915ef1a-2ee3-45cb-b654-4ad09606129e
Le Bois-Hellain,Mairie - Le Bois-Hellain,mairie.leboishellain@wanadoo.fr,205 rue de la Mairie,27260,Le Bois-Hellain,https://lannuaire.service-public.gouv.fr/normandie/eure/83ab7894-6a16-4d98-b2ec-f7ad8baad178
Le Bosc-du-Theil,Mairie - Le Bosc-du-Theil,mairie.leboscdutheil@gmail.com,Le Gros-Theil 1 route d'Elbeuf,27370,Le Bosc-du-Theil,https://lannuaire.service-public.gouv.fr/normandie/eure/05dbb173-9a4b-4580-8110-4df762648441
Le Boulay-Morin,Mairie - Le Boulay-Morin,mairie@leboulaymorin.fr,24 route de Louviers,27930,Le Boulay-Morin,https://lannuaire.service-public.gouv.fr/normandie/eure/b0ad6f27-68fd-42a2-912d-e9eaa3b2df8e
Le Cormier,Mairie - Le Cormier,mairie-le-cormier@wanadoo.fr,2 place de la Mairie,27120,Le Cormier,https://lannuaire.service-public.gouv.fr/normandie/eure/7d50d906-784a-491f-84e1-9d5a5f9c1e73
Le Favril,Mairie - Le Favril,mairiefavril@wanadoo.fr,Rue de la Mairie,27230,Le Favril,https://lannuaire.service-public.gouv.fr/normandie/eure/211ecca0-42ce-4bd1-8687-2072b3ecae2c
Le Fidelaire,Mairie - Le Fidelaire,mairielefidelaire@orange.fr,7 rue de la Mairie,27190,Le Fidelaire,https://lannuaire.service-public.gouv.fr/normandie/eure/6e64e76d-ea53-493b-b8c0-992b9d1403a9
Le Landin,Mairie - Le Landin,mairie-le-landin@wanadoo.fr,9 route départementale 313,27350,Le Landin,https://lannuaire.service-public.gouv.fr/normandie/eure/018d4f0d-d7a9-4c41-8572-bbe45bb810c5
Le Lesme,Mairie - Le Lesme,mairielelesme27@orange.fr,Mairie de Sainte-Marguerite-de-l'Autel 8 rue de l'Église,27160,Le Lesme,https://lannuaire.service-public.gouv.fr/normandie/eure/643568b6-6d61-480e-8aa7-9dc0a193f809
Le Manoir-sur-Seine,Mairie - Le Manoir-sur-Seine,mairie@mairielemanoir.fr,Place Georges-Levy,27460,Le Manoir-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/25415e18-6ff2-4d95-9c13-5e0f35d11816
Le Mesnil-Fuguet,Mairie - Le Mesnil-Fuguet,mairielemesnilfuguet@wanadoo.fr,12 rue de la Mairie,27930,Le Mesnil-Fuguet,https://lannuaire.service-public.gouv.fr/normandie/eure/1e9c1c33-04aa-4a28-a9b0-97fe8ffa395c
Le Mesnil-Jourdain,Mairie - Le Mesnil-Jourdain,mairie-mesniljourdain@wanadoo.fr,14 rue de Cavoville,27400,Le Mesnil-Jourdain,https://lannuaire.service-public.gouv.fr/normandie/eure/947138b8-b631-4f83-bfb2-9a9a90c51474
Le Neubourg,Mairie - Le Neubourg,mairie@le-neubourg.fr,2 place Ferrand,27110,Le Neubourg,https://lannuaire.service-public.gouv.fr/normandie/eure/e13ab37b-9794-4568-9aa4-1f399c312f73
Le Noyer-en-Ouche,Mairie - Le Noyer-en-Ouche,mairie.lenoyer1@orange.fr,4 rue de la Mairie,27410,Le Noyer-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/08f63c23-71ac-4bc3-9b54-2a98ca88ccaf
Le Perrey,Mairie - Le Perrey,mairie.leperrey@orange.fr,Fourmetot 2 route de la Mairie,27500,Le Perrey,https://lannuaire.service-public.gouv.fr/normandie/eure/c0459861-e40f-4be2-88e6-8896f8f483af
Le Planquay,Mairie - Le Planquay,mairie.leplanquay@orange.fr,Le Bourg,27230,Le Planquay,https://lannuaire.service-public.gouv.fr/normandie/eure/077b1f02-4054-4828-8160-207a37f99a39
Le Plessis-Grohan,Mairie - Le Plessis-Grohan,mairie@leplessisgrohan.fr,Route de Damville Hameau de Garel Route de Damville,27180,Le Plessis-Grohan,https://lannuaire.service-public.gouv.fr/normandie/eure/79a3dc1a-8459-4e00-83ae-0711916c3b0a
Le Plessis-Hébert,Mairie - Le Plessis-Hébert,plessis.hebert@wanadoo.fr,2 rue de la Louvetière,27120,Le Plessis-Hébert,https://lannuaire.service-public.gouv.fr/normandie/eure/b3c9ee6a-560f-4f60-a23f-9e3d3607cd1e
Le Plessis-Sainte-Opportune,Mairie - Le Plessis-Sainte-Opportune,mairieleplessisstopportune@wanadoo.fr,1 rue de la Mairie,27170,Le Plessis-Sainte-Opportune,https://lannuaire.service-public.gouv.fr/normandie/eure/38d2cc25-f0fb-488c-9ee9-6ee13676eb92
Le Theil-Nolent,Mairie - Le Theil-Nolent,mairieletheilnolent@orange.fr,2 rue de la Mairie,27230,Le Theil-Nolent,https://lannuaire.service-public.gouv.fr/normandie/eure/42dc3c7a-6dd7-41b5-ba9b-d68216d9357c
Le Thil,Mairie - Le Thil,mairie.lethil@wanadoo.fr,23 Grande rue,27150,Le Thil,https://lannuaire.service-public.gouv.fr/normandie/eure/f20640ff-3747-462f-93b4-fc23a3a1e2e9
Le Thuit,Mairie - Le Thuit,mairieduthuit@orange.fr,Rue Guynemer,27700,Le Thuit,https://lannuaire.service-public.gouv.fr/normandie/eure/171f79f6-b905-465f-8d04-1642ad31ce85
Le Thuit-de-l'Oison,Mairie - Le Thuit-de-l'Oison,mairie@thuitdeloison.fr,Rue Henry-de-Campion,27370,Le Thuit-de-l'Oison,https://lannuaire.service-public.gouv.fr/normandie/eure/6dd52fa5-a030-4b89-9afd-bdfd7be26df7
Le Tilleul-Lambert,Mairie - Le Tilleul-Lambert,mairie.le.tilleul.lambert@wanadoo.fr,Place de Mairie,27110,Le Tilleul-Lambert,https://lannuaire.service-public.gouv.fr/normandie/eure/a012fddd-8524-4958-821f-581c7fc8eed6
Le Torpt,Mairie - Le Torpt,mairie.letorpt@orange.fr,1 place de la Mairie,27210,Le Torpt,https://lannuaire.service-public.gouv.fr/normandie/eure/995f7eb6-1d08-4ec6-8133-70e063ea097e
Le Tremblay-Omonville,Mairie - Le Tremblay-Omonville,mairietremblayomonville@wanadoo.fr,place de la Mairie,27110,Le Tremblay-Omonville,https://lannuaire.service-public.gouv.fr/normandie/eure/d9dbb2fb-d8b9-4e5f-9157-23c05be23e76
Le Troncq,Mairie - Le Troncq,mairieletroncq@orange.fr,2 rue des Écoles,27110,Le Troncq,https://lannuaire.service-public.gouv.fr/normandie/eure/3dcb6fe8-a01d-40cf-8a78-9f83991f5ae0
Le Tronquay,Mairie - Le Tronquay,letronquay27@wanadoo.fr,2 route de Lyons,27480,Le Tronquay,https://lannuaire.service-public.gouv.fr/normandie/eure/04fc269d-c034-4478-9793-2e612ecc8656
Le Val-David,Mairie - Le Val-David,mairielevaldavid27@gmail.com,3 rue de la Mairie,27120,Le Val-David,https://lannuaire.service-public.gouv.fr/normandie/eure/d38fc2c0-894f-47b2-a1e2-d5929803c217
Le Val-d'Hazey,Mairie - Le Val-d'Hazey,contact@levaldhazey.fr,Aubevoye 1 place du Souvenir-Français,27940,Le Val-d'Hazey,https://lannuaire.service-public.gouv.fr/normandie/eure/3430d763-e7f4-462d-88d1-0fd963a6a9ef
Le Vaudreuil,Mairie - Le Vaudreuil,accueil@levaudreuil.fr,3 rue Bernard-Chédeville,27100,Le Vaudreuil,https://lannuaire.service-public.gouv.fr/normandie/eure/2b4ee154-dc73-4e9c-b7f6-f2ac2b662b88
Le Vieil-Évreux,Mairie - Le Vieil-Évreux,mairie@levieilevreux.fr,20 rue du Jonctier,27930,Le Vieil-Évreux,https://lannuaire.service-public.gouv.fr/normandie/eure/f643205e-ce9d-41ba-91d2-be44bdebddac
Les Andelys,Mairie - Les Andelys,contact@ville-andelys.fr,Avenue du Général-de-Gaulle,27700,Les Andelys,https://lannuaire.service-public.gouv.fr/normandie/eure/8944471d-afbe-4c3c-9221-18ff900a3f3b
Les Authieux,Mairie - Les Authieux,mairie.authieux@orange.fr,6 rue de Jumelles,27220,Les Authieux,https://lannuaire.service-public.gouv.fr/normandie/eure/904f2225-58e7-410e-bade-f8590edf8f53
Les Barils,Mairie - Les Barils,mairielesbarils@orange.fr,3 rue de Verneuil,27130,Les Barils,https://lannuaire.service-public.gouv.fr/normandie/eure/16329e6c-950c-4d1c-9ae6-d54c07a71037
Les Baux-Sainte-Croix,Mairie - Les Baux-Sainte-Croix,mairie@bauxsaintecroix.fr,Rue de la Libération,27180,Les Baux-Sainte-Croix,https://lannuaire.service-public.gouv.fr/normandie/eure/255fb099-4f3d-452d-9a04-e54f0a83ca74
Les Baux-de-Breteuil,Mairie - Les Baux-de-Breteuil,bauxdebreteuil@wanadoo.fr,2 le Bourg,27160,Les Baux-de-Breteuil,https://lannuaire.service-public.gouv.fr/normandie/eure/7fa18806-60cd-49ee-bfc5-7b50bbbcc1fd
Les Bottereaux,Mairie - Les Bottereaux,mairie.les.bottereaux@wanadoo.fr,2 rue Charlotte-Corday,27250,Les Bottereaux,https://lannuaire.service-public.gouv.fr/normandie/eure/1dd4e551-493c-4809-aff5-0f456d391ab8
Les Damps,Mairie - Les Damps,mairie@lesdamps.fr,7 rue de la Mairie,27340,Les Damps,https://lannuaire.service-public.gouv.fr/normandie/eure/76648fac-766f-4270-a454-873d9fdad451
Les Hogues,Mairie - Les Hogues,mairiedeshogues@wanadoo.fr,5 rue de l'Église,27910,Les Hogues,https://lannuaire.service-public.gouv.fr/normandie/eure/c149c8fb-44a4-402c-b973-70773b8beab5
Les Monts-du-Roumois,Mairie - Les Monts-du-Roumois,lesmontsduroumois@orange.fr,Berville-en-Roumois 36 place de la Mairie,27520,Les Monts-du-Roumois,https://lannuaire.service-public.gouv.fr/normandie/eure/72c8c410-287c-4632-b765-90a38528a837
Les Places,Mairie - Les Places,mairielesplaces@orange.fr,52 le Village,27230,Les Places,https://lannuaire.service-public.gouv.fr/normandie/eure/9de96fd0-4332-4ce9-8672-b883bfc3d44b
Les Préaux,Mairie - Les Préaux,les-preaux@wanadoo.fr,1556 route de Lisieux,27500,Les Préaux,https://lannuaire.service-public.gouv.fr/normandie/eure/b3929fec-fe98-454b-b6ae-5690041a5f34
Les Thilliers-en-Vexin,Mairie - Les Thilliers-en-Vexin,thilliers27mairie@orange.fr,22 rue des Tilleuls,27420,Les Thilliers-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/3f097067-94b6-4560-9bb4-33f438df5bf7
Les Trois Lacs,Mairie - Les Trois Lacs,mairie@lestroislacs.fr,Bernières 15 rue de la Roseraie,27700,Les Trois lacs,https://lannuaire.service-public.gouv.fr/normandie/eure/e0ed57ab-434f-497e-9bd6-ca498caf0f54
Les Ventes,Mairie - Les Ventes,mairielesventes27@orange.fr,1 place Billie-D.-Harris,27180,Les Ventes,https://lannuaire.service-public.gouv.fr/normandie/eure/1aaa4531-cd62-44ca-a6d4-c0ee492728fa
Letteguives,Mairie - Letteguives,mairie-letteguives@orange.fr,Rue de la Mairie,27910,Letteguives,https://lannuaire.service-public.gouv.fr/normandie/eure/e5e66012-dd2f-4374-a578-9eede043ce71
Lieurey,Mairie - Lieurey,mairie.lieurey27@gmail.com,Place de la Mairie,27560,Lieurey,https://lannuaire.service-public.gouv.fr/normandie/eure/501a1f2e-aa5f-48ba-a102-b4adac1ebc6a
Lignerolles,Mairie - Lignerolles,mairie-lignerolles27@orange.fr,2 rue de Faverolles,27220,Lignerolles,https://lannuaire.service-public.gouv.fr/normandie/eure/ec384a9f-bcc2-44fc-9d62-978922186d9f
Lilly,Mairie - Lilly,mairiedelilly@orange.fr,Route de Fleury,27480,Lilly,https://lannuaire.service-public.gouv.fr/normandie/eure/d8d2d121-a176-4227-b479-8419c9e770e2
Lisors,Mairie - Lisors,accueil@mairiedelisors.fr,2 rue de l'Église,27440,Lisors,https://lannuaire.service-public.gouv.fr/normandie/eure/46a7a850-870d-480c-afe9-faad31212752
Livet-sur-Authou,Mairie - Livet-sur-Authou,mairie.livetsurauthou@wanadoo.fr,11 rue du Village,27800,Livet-sur-Authou,https://lannuaire.service-public.gouv.fr/normandie/eure/f81667e9-96ae-440e-bfeb-5300156e38f3
Longchamps,Mairie - Longchamps,mairie.longchamps27@gmail.com,93 rue de la Mairie,27150,Longchamps,https://lannuaire.service-public.gouv.fr/normandie/eure/e6d7ac30-8e6c-449d-a790-e6724f874bac
Lorleau,Mairie - Lorleau,mairielorleau27@orange.fr,13 rue de la Lieure,27480,Lorleau,https://lannuaire.service-public.gouv.fr/normandie/eure/ed80da56-bab9-4d4c-abff-ad66b9fbc2fd
Louversey,Mairie - Louversey,mairielouversey@gmail.com,6 rue de la Mairie,27190,Louversey,https://lannuaire.service-public.gouv.fr/normandie/eure/2e0ee724-3e36-46ea-829c-f0016e2ebf1d
Louviers,Mairie - Louviers,accueil@ville-louviers.fr,19 rue Pierre-Mendès-France,27406,Louviers Cedex,https://lannuaire.service-public.gouv.fr/normandie/eure/796037e5-f162-444b-a0a6-9c32ec403276
Louye,Mairie - Louye,mairie.louye@wanadoo.fr,7 rue du Château,27650,Louye,https://lannuaire.service-public.gouv.fr/normandie/eure/48d0a9ee-6d3b-4a73-9285-e8563def4745
Lyons-la-Forêt,Mairie - Lyons-la-Forêt,lyonslaforet.mairie@wanadoo.fr,20 rue de l'Hôtel-de-Ville,27480,Lyons-la-Forêt,https://lannuaire.service-public.gouv.fr/normandie/eure/4da20957-fa4c-43d6-9be1-7f70df2a149e
Léry,Mairie - Léry,secretariat@communedelery.fr,47 rue du 11-Novembre,27690,Léry,https://lannuaire.service-public.gouv.fr/normandie/eure/e99f4a86-12d9-4c6c-a535-e428d75543a0
Mainneville,Mairie - Mainneville,mairie.mainneville@orange.fr,9 place du Marché,27150,Mainneville,https://lannuaire.service-public.gouv.fr/normandie/eure/f5aca0d2-f190-4525-9cd4-9f378e970881
Mairie déléguée - Carsix,Mairie déléguée - Carsix,accueil@nassandres-sur-risle.fr,Carsix Rue Gustave-Héon,27300,Nassandres-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/0d481dd7-6347-4c81-baf4-5c438750415f
Mairie déléguée - Champignolles,Mairie déléguée - Champignolles,mairie.vieillelyre@orange.fr,Champignolles 4 rue de l'Église-Saint-Gilles,27330,La Vieille-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/9ae89280-414c-407d-a217-78703188946b
Mairie déléguée - Fontaine-la-Soret,Mairie déléguée - Fontaine-la-Soret,accueil@nassandres-sur-risle.fr,Fontaine-la-Soret Rue des Écoles,27550,Nassandres sur Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/558f7b6c-452d-4c3e-8629-53b2f9c5d56e
Mairie déléguée - Francheville,Mairie déléguée - Francheville,mairiefrancheville@wanadoo.fr,Francheville 3 place Modeste-Leroy,27160,Verneuil d'Avre et d'Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/df98ce70-f04c-4799-9db7-833d62f8176b
Mairie déléguée - Fresne,Mairie déléguée - Fresne,urba.levaldore@gmail.com,Le Fresne 2 rue de l'Église,27190,Le Val-Doré,https://lannuaire.service-public.gouv.fr/normandie/eure/680f8d6a-57ba-4a9c-809d-debe61e4a8c1
Mairie déléguée - Gaillardbois-Cressenville,Mairie déléguée - Gaillardbois-Cressenville,mairie.gaillardbois@wanadoo.fr,Gaillardbois-Cressenville Place de l'Église,27440,Val d'Orger,https://lannuaire.service-public.gouv.fr/normandie/eure/2955e738-cba2-4016-8825-aad5f552be1f
Mairie déléguée - Houlbec-près-le-Gros-Theil,Mairie déléguée - Houlbec-près-le-Gros-Theil,lesmontsduroumois@orange.fr,Houlbec-près-le-Gros-Theil Place Yves-Desnos,27370,Les Monts du Roumois,https://lannuaire.service-public.gouv.fr/normandie/eure/b1894d95-bfeb-4701-9209-3809b797bfc5
Mairie déléguée - Perriers-la-Campagne,Mairie déléguée - Perriers-la-Campagne,accueil@nassandres-sur-risle.fr,Perriers-la-Campagne 50 route de la Mairie,27425,Nassandres-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/54f2d727-2fd8-4daa-b684-8d0c2c6a2a49
Mairie déléguée - Portejoie,Mairie déléguée - Portejoie,mairie.portedeseine@orange.fr,Portejoie 7 Rue des Magnans,27430,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/f7dcb84b-bf39-43ff-aa04-996fa4019f21
Mairie déléguée - Saint-Clair-d'Arcey,Mairie déléguée - Saint-Clair-d'Arcey,mairie.stclairdarcey@orange.fr,Saint-Clair-d'Arcey 90 rue de la Mairie,27300,Treis-Sants-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/cd4d701f-a486-48bc-8118-d8c88d1265f0
Mairie déléguée - Saint-Germain-Village,Mairie déléguée - Saint-Germain-Village,info@ville-pont-audemer.fr,Saint-Germain-Village 30 route de Cormeilles,27500,Pont-Audemer,https://lannuaire.service-public.gouv.fr/normandie/eure/1bf9049b-9ae0-487f-aa05-bc81559c761d
Mairie déléguée - Saint-Just,Mairie déléguée - Saint-Just,contact@lachapellelongueville.fr,Saint-Just 2 place de l'Église,27950,La Chapelle-Longueville,https://lannuaire.service-public.gouv.fr/normandie/eure/c07f87b8-a94e-43ab-a76d-77aa41ee2082
Mairie déléguée - Saint-Pierre d'Autils,Mairie déléguée - Saint-Pierre d'Autils,contact@lachapellelongueville.fr,Saint-Pierre-d'Autils 59 rue du Puits,27950,La Chapelle-Longueville,https://lannuaire.service-public.gouv.fr/normandie/eure/0da9a0fd-5697-4c30-9cf2-b859f49ad846
Mairie déléguée - Saint-Quentin-des-Isles,Mairie déléguée - Saint-Quentin-des-Isles,mairie.stquentin.des.isles@wanadoo.fr,Saint-Quentin-des-Isles 20 place Jacqueline-Masson,27270,Treis-Sants-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/0e051b0a-9c42-4478-9509-d066f01fe96d
Mairie déléguée - Tournedos-sur-Seine,Mairie déléguée - Tournedos-sur-Seine,mairie.portedeseine@orange.fr,Tournedos-sur-Seine Rue Michel-Godret,27100,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/8b1c8460-99c4-44d4-86bc-51a3a5988848
Mairie déléguéée - Condé-sur-Iton,Mairie déléguéée - Condé-sur-Iton,mairie.condesuriton@mesnils-sur-iton.fr,Condé-sur-Iton 4 rue de la Poste,27160,Mesnils-sur-Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/9796333b-8120-4bf3-b98b-ba8b57f55aac
Malleville-sur-le-Bec,Mairie - Malleville-sur-le-Bec,mairie.mallevillesurlebec@orange.fr,107 route du Bec,27800,Malleville-sur-le-Bec,https://lannuaire.service-public.gouv.fr/normandie/eure/18cb710b-67da-47a2-87bd-8a502750911e
